review_id,user_id,business_id,stars,useful,funny,cool,text,date
0hJyn5UmrylY7Vlqdh5ROQ,NUtIAX-ygn474tDg5nmesg,uMT7H0shZK4-pQ_J2qMEWA,5,1,0,0,"Amazing hidden gem. This store is too little but have full of valuable things. So much fun to check out all different kinds spices, teas and snacks. 

And their coffee.... Hazelnut coffee is amazing!!!! I drink a lot of coffee but I like to drink decaf. It is really hard to find good decaf but I found one in Philly. Their hazelnut coffee is so aromatic, just brewing at home made you feel good. I got like more than 10 packages so far and loving them. 

Also got bunch of spices. Cumin, wasabi powder, paprika, anise, rosemary, red and white pepper... Just make it. They have all. 

The owner lady doesn't speak much initially but once she recognize your face, she is the sweetest. So helpful and get chatty. I had So much  fun talking to her and looking forward going back there once weather get warm!",2015-02-16 07:02:17
13k4YfhiZ7piHxQum-2_OA,ei8X5pyCur3d0CGb5EbnFA,gGyqnAlpFrka_qzpO7j4lQ,4,10,11,9,"Although I lack the gene that allows a person to get excited about sports, I still love seeing games at this stadium. It is so well designed, there is hardly a bad seat in the house. Even the ones in the pavilion take my breath away. And I love, love, love how the city is framed in the outfield. 

The stadium is located in South Philly, wayyyy down there, away from downtown. It is nice because people can tailgate, which is like a great anthropological discovery for someone from a city whose stadium is right downtown. You can come early? And cook burgers? And drink beer? And you don't have do it at a bar? Fascinating! 

I was pleasantly surprised to discover the games feel shorter when you watch them at the stadium. I think this has a lot to do with the fact that the fans are kept entertained, even in the lull between innings. Plus the Phanatic has an effing hot dog bazooka! Come the hell on! But seriously, even if you don't know a thing about baseball, you will not be bored.

The tickets are relatively cheap for a professional sporting event, although they have become more difficult to obtain since the Phillies won the world series. Prior to this season, I used to be able to get decent seats the same week of the game without using a reseller. This is just what happens when your team kicks some serious ass, I suppose.

Thank god they have decent beer here. Seriously. Brewerytown carries Victory on tap and Dogfish Head in bottles. Since Prima Pils is my favorite pilsner, that makes me first a happy lady... then a drunk lady, despite the $7 price tag.

In addition to real beer, there is real food! There are even vegetarian options other than fries and pretzels. At my last game, I tried a cheesesteak from Tony Luke's. It was bready, but certainly nowhere near the worst I've ever had. Someone caught a ball about 10 seats down from me and THANK GOD the camera did not pull out enough to catch me scarfing that thing down. My dignity is still intact for the moment. 

Finally, I have read a few reviews that say Phillies fans are violent assholes, but I have to disagree. Passionate? Definitely. Are there a few bad seeds? Of course, there always are. Believe me, I come from drunken, violent, asshole fan MECCA. If there is anything I am an expert in, it is perhaps this topic. If you have an issue, there are ushers all over the place and it is made clear that they take complaints seriously.",2009-05-20 02:49:27
OhVYCSDp2u9mehktbrjT7A,fQ2H73hk2r8vTeh-z7EhbQ,EtKSTHV5Qx_Q7Aur9o4kQQ,1,0,0,0,"The service was uninviting and made my group feel unwanted.  When we arrived it was towards the end of the brunch on Sunday.  The host was not friendly and gave the feeling of us being a burden to them. Once pointed to self seating and having a seat, the waitress brought waters but we were left without menus.  I went to the front to inquire about menus but the waitress has jumped in front of me after over hearing my wife ask me about the menus.  I apologized and told her we didn't know if we were suppose to get our own menus or if they would be brought to us.  She just stared not indicating anything.  I just walked back to our seats with her where she handed us the manus and then walked away again not saying anything.  After sitting for a few minutes my wife and I didn't know if we were suppose to order at the bar or with the waitress and at this point I was annoyed with the service and decided we should just leave.  I will never go here again!",2015-12-20 19:48:56
QpA36uqKndaPrrwYI25fHg,srETv2HpH9fQ-7wCvCAQng,O6hY9yenifuRXrpc4TfgsQ,4,2,0,0,"The food was yummilicious!   The fries could have had alittle more shredded duck,  but the overall flavor was spot on.  Duck Fat! 
The Tso  wings writer the wasabi blue cheese dipping sauce was wonderful... not too spicy which was  perfect for me. 
One complaint... . our waiter was packing our food and instead of using a utensil he used his fingers.... I was not happy about this... and will pack my own food moving forward. 
So that means I'm going back!",2015-04-01 15:31:35
WeSEjJx9SZjaX_PxBNcZ4w,1LoIDlq3ZK97IMVAxCexCw,nRKndeZLQ3eDL10UMwS2rQ,5,0,0,1,"yum-my!! apple cobbler definately did it after a delicious dinner across the street! ...

must come back again next time i'm visiting from CA!!",2010-10-05 23:46:13
dANCEvILS6RdO-lqdoiOmQ,NMA3Fybn6L9iChxQALLduw,sr-5EY6bmp4jINhea06MjA,5,0,0,0,Best cupcakes I've had in Indy!!  Nice to find a place that uses fresh indgrediants.  Incredible taste!,2013-01-03 02:45:04
PS0lyVpikhdCSxM78K7eIA,kwLTV76UPUbRiunpRdUpqg,LnQRfj3pPz0369stRnwUWw,3,0,0,0,"Horrible for the most part. 

I ordered $50 worth of food and 27 was eatable

The fried rice was soapy 
The duck bun that was $8 alone was gross and I love duck 
The sushi was $5 for two pieces I ordered $15 worth 6 pieces it had next to no rice but the fish was awesome very fresh that alone gave them the two stars I would give half a star for the miso 

He ordered a sushi roll he said it was pretty good again the fish was great 1star for this review 

I won't go back because I would rather drive to Tampa and go to I ai sushi for cheaper higher quality food.",2016-07-03 19:33:57
4FB-bNVtYeTJZcXfkAgb0g,ydDVGLj6ZAeJIWoxUiaLLg,m5-FtgWRd4qA7j0vaOXiXQ,5,0,0,0,"First of all this is a music lover's mecca.  I cannot say enough good things about Preservation Hall.  We showed up as recommended 45min before they opened the doors and were about 10th in line, sat in the first row of benches and proceeded to have the best time over the next three sets.  Having read that they don't serve food, drink, or have bathrooms I packed a little bag with some of Zapp's and a beer.  

This is the only venue in New Orleans where music wasn't blasted at us from speakers...there are no amps, mics, or ringing in the ears, just pure and simple jazz.  

My only regret is not having come here every night of our stay.",2011-10-27 14:58:37
dFUDeuyLhRYED0vEAssMvA,JUT0U3HTSB3kz9Wh7N0GqA,cXAKeC-EgVChIxhS7fscmw,4,2,0,1,"MMMM breakfast. I love it. I love everything about it. And Ghini's (for the most part) didn't disappoint. 

This morning I had a sort of ""create your own combo"". I did two scrambled eggs with chopped up basil folded in, hash-browns, and biscuits with apricot jam. The eggs were incredible! Fluffy yet firm, but not overcooked. The basil was a perfect addition to fill out the flavor of otherwise bland eggs. The biscuits were pretty much out of this world. I'm going to say they were the best biscuits I've ever had. And the jam?! Oh the jam. Don't even get me started! The hash-browns on the other hand feel short. Not much flavor, soft, and sort of cold. I asked for them well done, but that didn't really happen, and that bummed me out a little. 

Service was a little off too. It was busy- CRAZY busy, so I imagine they were strapped to get people seated and get food in their mouths timely, but I had to wait a little longer for a server to come over. Once he took my order though everything moved along like clock work. And so I'll hit em up again, it was breakfast well done. And next time I'll make sure the hash-browns are well done too!",2010-11-22 05:35:31
sACMZtQxeyV444CHNYaD9A,thY4tADfgZPJwySQmRkG9g,GUMVStVaJfWmCIpQA4TtHg,3,1,0,1,"Good food, though I felt like the portions were smaller than I was expecting for the price. I'm surprised that other Yelper's rated this two dollar signs. I also wish they'd had gluten free soy sauce. Other than that, there is really nothing to complain about and I still was able to enjoy my meal.",2014-06-11 16:27:18
Ft9jhsbRxFLTu1YK5L5FCg,n7FQVOWXuYHpEC7KZ9Wtag,I0jFTYVDs-WHwKR2XHQlRA,4,0,0,0,"The food here is greatbut kinda expensive. The curry noodle is kinda salty, but I recommend the vege fried rice, it is really good. The place is kinda small so if you decide to go better call for reservation.",2013-09-04 00:53:31
IPfmbt-JwVE5XD_6nMExPQ,qcFDdY4LOX34H77oWgZ0sA,Vnob_w_Aohf7ZDqxcJ9z2A,5,9,0,2,Mint is a new Vietnamese restaurant just opened. A really nice modern place. I'm big on Pho & it did not disappoint me. My favorite is the wild slider with pork belly. Must try! Great staff & bartender..,2014-01-17 04:26:41
GVVDwZeeJe_lTRskspEGSA,q8lvniKIxLt-d9zQ4yeEVg,PY9GRfzr4nTZeINf346QOw,5,0,0,0,Bryan atthe Terrance Lounge in Tuscany Towers is the best! My wife and I i will recommend Peppermill to everyone we know due to his outstanding customer service!,2017-12-16 00:38:50
HyLUBkrKktawg2gVq7_muA,lKMVYRIpASS9iTvgXdj43g,7EhTT4iEuA7JaaWA-eI3Qw,5,2,1,1,"Pretty much the best place to get boba tea and shaved ice in the St. Pete area. I've been here a few times and everything I have ordered has been made exactly how I thought it would be. I feel that you can't go wrong with anything on the menu. The fact they serve sticky rice with many of their dishes get an A+ for me. 

You can tell their food is made fresh and with  a lot of love. It is a must try when in the St Pete area.",2015-04-15 12:03:31
QpP7bUiahAE3PXEXiydW1A,yrwzD-DPCWltSdoiBlxxuA,JOvNunKJlWhwJRwLmUR9ZA,5,0,0,0,"We sat on the patio on one of the most beautiful early evenings Florida has to offer.  Our waiter was very friendly, funny and knowledgable.  We shared a salad with beets, arugula and chevre with pine nuts and a balalmic dressing, wonderful!!  We followed that with the Grouper sandwich that was so fresh and tasty that it is second on my list of favorite Grouper sandwiches I have ever had.  Our waiter said that it was red grouper that had been swimming in the gulf only days ago.  I love the feel of this area in downtown St. Pete and it is a fun place to people watch and enjoy the scenery.",2013-01-27 23:46:19
fj7NNMY4f9Gl4qmQrcz96Q,FKwnY_74ZPaUhTD0LfvJlA,Q-prSTdggNlxAEFV88BZOw,3,0,0,0,"The staff is nice and very friendly, but the wine selection is not the best and the food is not something you would order again. Nothing really stood out. This place has nothing good unique to offer.",2018-09-03 14:37:50
OkQSJe2E5Ghqg6OseG5Oag,GUTHHHARQqEQ0OdRfsSc5A,0zH0l4Jbf-oove3cLvrFOg,5,1,1,1,"Before I even start this review I have to thank my fellow yelpers. There is no way I, or anyone for that matter, would have found this place if it weren't for someone just like you doing a review. Thanks guys!

Tucked away in a strip shopping center, albeit a cute shopping center, is this little non descript  restaurant. Since it was early in the day, we really weren't worried about a reservation although I did call as a just in case measure.

We wanted to sit outside since the back looks so pretty but were told it was closed but were led instead to an enclosed patio. Still nice. 

Nicer still was when our server brought us bread, olive oil and a plate of marinated cannelloni beans with yellow and green squash. Wow! The squash were just a tad bland and needed salt but the beans were really flavorful.

My husband ordered the squash blossoms stuffed with ricotta and mozzarella cheese and I the beef carpaccio. Although I did miss capers on the beef and there was too much salad, both the dishes were really good.

Now, our server gave us the list of specials and mentioned that two of them were served with langostines. I had seen these on one of the cooking shows but didn't know exactly what they were. My husband ordered the Carbonarra and I got the Langostines with a blush sauce served with lump crab and fresh tomato.

My dish was pricey, yes it was but incredibly worth it. Imagine a cross between a lobster, a shrimp and butter. Really. The langostines simply melt in your mouth leaving happiness behind. The carbonarra with panchetta instead of bacon my husband ordered is the best I've ever ordered or even tried to make. 

As I've said, we were really early so we got to watch the prep of the restaurant between the the lunch and the dinner service. It was truly a privilege. These servers went through the place with precision, dusting, wiping, washing and primping every aspect of the restaurant. 

If you go, and you should, bring a nice bottle of wine, order the langostines and the tiramisu. Enjoy!",2015-10-23 20:00:27
NKj036SdnqyfwPY58ZI-hQ,1fSsavDY2CblrLQ5HK5Jbw,pA2kocoJAyw0H1jy-zT3UQ,5,1,0,0,"I typically go to The Hair Saloon for Men, and this place gave me a much better cut than they ever have for the same price.  Mark took care of me while I was there with a great cut and good conversation.  I plan on going there as long as I'm living downtown.",2012-01-04 00:32:54
te2wwm_QkCf-v83qiMY_fA,HHkcBGeuKN55Ka5aULarmw,W4ZEKkva9HpAdZG88juwyQ,4,0,0,0,"The food was excellent, no complaints at all there. I was very happy with the hostesses as well. The waitstaff was okay for the most part. I would have been more happy if they stopped by a bit more than they did.

Certainly a must visit when in the city.",2016-03-31 03:16:57
y5tb4qli8Q7G35bCjM5B9A,yodclHU1yOCTqmieod4pzw,CA5BOxKRDPGJgdUQ8OUOpw,5,0,0,0,"We had the salmon, burger, and beer-brined chicken. Every item was excellent and cooked to perfection, a great improvement since I was here last, years ago. The herbed butter and sauces are amazing. They also have mastered pickled vegetables as well, something that enhances dishes that feature them, even in an ancillary role. 

Once again, I'm tempted by the poutine. But it's 107 degrees today, and although the AC is great, it seems off to order it. One day.

By the way, if it's hot, have the drink called ""The Cooler"". It is worth it.

Our tall server gentleman with the green eyes was great.",2017-06-18 01:25:37
W6VyVX1LHEMU2QSoTHxZLQ,mZvnz8iKlzXVl4lIqzEeBA,5xokROlB8Zo5T-_qbHzsrQ,4,0,0,0,This a great little coffee shop that has great coffee and espresso. Great place to grab a coffee and get some work done if necessary. I will definitely be stopping by again to get some iced coffee or cappuccino when I'm in town.,2015-05-27 01:23:16
hhsPhiQjUJvEjxYQDNuCiw,RlfR0xQJwDpb5qlv0LNmig,V8H6z5ulGJEkaFUyRfmLKw,5,0,0,0,"A+++ service and accommodations. Food was delicious and came promptly. Servers were friendly and clean. A little pricey but we chose to eat on the pier, so we knew it ahead of time. Overheard a conversation with the manager and a patron where the manager was going out of his way to accommodate for the patron but the customer chose to leave instead. Great service we will come back every year.",2015-06-09 01:23:53
0oR-pTGycp2dqk55OV5_Ig,O8PVRA1m5Sq75QhATia9Gg,-OIUunijjcq_ZzyyQhPPFQ,3,0,0,0,"We just had dinner at this Greek restaurant that is A 10 minute walk from the art museum. We were seated in the back room that was really cute and the waitress was nice. I ordered the lamb shrank with vegetables and my husband roasted lamb with vegetables and potatoes. The lamb shank was very good, the roasted lamb was good. The mixed vegetables was a gray mash of peas cabbage and carrots cooked to death and they were just warm not hot. They tasted OK but look terrible. The waitress said that was how the vegetables were prepared. The food seem to be just dump together on a plate and didn't look very appetizing. We also split a Greek salad which for some strange reason didn't have any greens but the cucumbers and tomatoes and olives were tasty. I will try this place again and order something different.",2017-09-08 23:31:51
jw1BDavRDHtbXnYpcFuuJg,2hBR10VOgQgHZKeuAPwwdA,oQ5CPRt0R3AzFvcjNOqB1w,4,0,0,0,"We ate here last night during the 6:00 pm rush. We shared an order of fried pickles and I had the pork tacos. The fried pickles were decent and the tacos were excellent! Good flavor and great texture. I'll definitely be having those again! Don't bother deciding on your sides until you get up to the counter and can see the board because they do not have everything on the menu every day. The mac and cheese was so good! It wasn't what I expected from a BBQ place! The ""baked beans"" we're also good but they are really mixed beans and not at all like the BBQ baked beans you get at other places. Still good, just not baked. 
They also had Abita Strawberry and the Blackforest Kolsch. Excellent bar selection!!
I'm docking them a star because of the system of ordering at the counter and then taking the plastic number to a table. This system works in theory, and in practice at other places, but you HAVE to keep people from ""saving tables"" when they have yet to order. I get it if you have a group of 10 but for normal sized tables, it throws the whole system off! The line was long last night but the food comes out fast so tables turn over quickly. By the time we ordered there were no open tables. There were around 8 tables taken up by people who were still 20 minutes from ordering. That throws the whole system off! Let people who have already ordered eat. Another table will open up for you by the time you order!
This can easily be solved by posting a sign and asking the servers to enforce it. 
Luckily there were two spots open at the bar. 
On a side note, the bartender was awesome: fast, attentive, and knowledgeable. I may just sit there in the first place next time!",2014-08-10 23:15:15
9yQLlmI-uAoTd35g3Az-ug,JzJbDq7VhE2BzWYBWWyKVA,b7V_5q22_eTeHlYzq1bpFw,4,1,0,0,Great seafood - Love the fried shrimp. My husband got the stuff I tried it but didn't like it so much. He's had the stuffed Mirliton,2015-10-07 23:54:22
VGJIo3tCya0ZHjhukIoRQg,vKUlUXLVylwdttu7h1_Y5Q,SSZDGl2J-CEyIzuIbEiYNQ,3,1,0,0,"Stopped in here for a business lunch while traveling and was surprised to see how packed it was.  This must be a pretty solid lunch location for those that work downtown.  I ended up choosing the fajita salad and it was fine.  Nice cold bed of lettuce and a big heaping of meat on top.  Also on the side were salsa and sour cream.

We had a large group of 8 and the service staff did a great job of getting us seated, fed and on our way.

Not sure about parking but I imagine it's a tough location for street parking and you'll need to find a deck or similar.",2014-06-11 16:46:42
68wPx3XqwfPnFRanRFA1Fw,lVmpUPK0ERp0z3OhpCAKCQ,V9XlikTxq0My4gE8LULsjw,2,3,0,0,"DISMAL. 1st medium rare steak was cooked so much it was shoeleather. Brown all the way through. The manager John offered to colk another himself. Atfer 15 mins a RARE steak xame out. John then made excuses and asked if I wanted a cupcake.. saying ""At least I know they are good."" Avoid at all costs until a real chef is working there.",2013-12-29 03:48:06
_TyDuz4xTQOg5wb5hgAFpw,RR30BOs-k0Zm58r4HMym8A,9V0LMtO1riRw9-pUuG4NFg,4,1,0,1,"Immediately upon entering you feel the Latin vibe and ambience. The lights are at a low setting but brighter than dim. There are high top tables and you usual dining size tables. The music is Latin as well.

Each table includes water served out of a wine bottle....very cute yet chic presentation. The menu offers many options to suit all taste buds from pork shank, to salmon, to fried white fish tacos. The appetizers options are just enough with detailed descriptions of the dish. Nice wine and cocktail selection.

The Sangria is nicely made and taste fresh.

Service is attentive, but are in mind any extras or side condiments will be provided at a charge (sour cream, salsa picante, chim sauce, etc)

Overall, it's a great dinner spot for a few girlfriends or a date with a new person. 

I would recommend dressy casual clothes and absolutely no gym shoes.",2016-12-04 04:16:28
tQ3-BJJIHV-2cQ3O5GFY3g,O8jpYFb6QKVNwYvAFzdDqA,sLgnx_WFCjEoPsS6NwU70Q,5,1,0,0,"Visited at breakfast time and liked having the coffee pot at the table.  Have eaten at the Plano, Tx location also.  LePeep is consistently fresh and offers a broad range of menu options.   Will definitely be back again.",2014-06-11 16:36:18
x7NSz9Pf7brPrjejXvhLdQ,p324TMI9CHkK7SHt3bNMCg,TDKBPcViJQDMrdUm6a9XZA,5,0,0,0,Needed a last minute dinner choice last night. Great choice of craft beers. Fast and friendly service. Loved the burger! This is a top-notch venue!,2017-05-13 16:07:35
Ss9QyeyG7tqJJc9rkCorhA,YqZniLami3yOXF3CSVxaFQ,GBTPC53ZrG1ZBY3DT8Mbcw,3,3,1,1,"John Besh. Brunch. You'd think you'd be in Creole heaven, but the experience was a bit dissatisfying. 

I ordered the Friday express, which included a soup or salad and an entree. I forget what it's called but it contained shrimp, oyster and a tiny crab claw. It was okay. Nothing stood out. 

After eating the Shrimp and Grits at Cafe Amelia, we were excited to see how others compared. At Luke, you get a sizable portion and it's good but not great. 

Overall, there were better samplings of brunch and creole food elsewhere.",2015-12-20 22:50:03
HwQNO5juybiFKZNh2tBOXw,awTixfDMSApGmRntqqqKOg,pym7c6ZFEtmoH16xN2ApBg,5,1,0,0,"Bottomless mimosas, sangrias,  and bloody Mary's for $15 at Sunday Brunch. Expect a wait. The crawfish beignet was delicious... flaky bread stuffed with crawfish and cheese, topped with jalapeño aioli. Yum.",2014-06-28 14:45:19
-r-82DMxwJfSTUvjdpkYjw,61FNJUiDqXReViksOYiILQ,MMRRS6YhVRx_iN5-JhMRYg,3,1,0,0,"Still without a sign, this Han location might be a bit difficult to find.  We managed to spot it and doubled back.  Unfortunately, the kitchen had just closed.  Luckily, they were willing to prepare us something to go.  We kept it simple on them and ordered the dan dan noodles.  

Don't take the 3-star review the wrong way, the food was great.  However, it seemed no where near as good as the Manayunk location, which I also tried shortly after it first opened.  Considering it was to-go and knowing Han doesn't put out 3-star food, I'll be back (when the kitchen is open) to give them another shot at boosting the score.",2012-05-28 15:12:24
t-VxzwrFJtm13GGcBO-2bw,KWLxxZKAcdUOBqBLMPW22w,-y5vYOsyL4bSFxeOtQtYbg,4,2,0,0,"We love AJ's! The specialty food selections are outstanding. We love to get a light dinner and eat on the patio. Tonight we enjoyed soup and salads. The service experience at the deli counter is sort of hit and miss. Tonight they were understaffed.  We will be back. 

First of all, the service at the deli was much improved since our last visit!  Tonight was another fun dinner on the patio! We enjoyed the fountain while enjoying our meal of turkey chili and the NY steak dinner. We will be back!",2016-05-07 02:14:11
Ygqi2jUd2RaGGzHtRTJ4VA,7ziWZULyiZv2TesYNMFf4g,EtKSTHV5Qx_Q7Aur9o4kQQ,4,0,0,0,"i just love a good burger!
its done right if its cooked to the perfect medium I ordered.  patty was thick and juicy. fat was dripping out.  thousand island sauce adds to the extra fattiness. bun was lightly toasted and oily.  everything was fatty!

tator tots was soft and crunchy and, again, greasy.

a little on the greasy side for me....but for others, thats what it is all about.
ive had burgers multiple times this week, and within the week, the village burger was the best of the ones i had",2012-11-06 03:33:15
tW91FOQWkIAOHKy-51SoTw,IE6vL0lhwc5o8geO_b39jQ,tYCok-NtWvg8_k7woeB83w,5,0,0,0,Our waitress Kam was amazing and our food was delicious. The manager John made sure to stop by our table and wish my friend a happy birthday. We'll be back!,2018-05-28 23:00:39
kndwWBgP4jxueCejfDXllQ,nNirBL7mb69sWk_OrdHGAg,iDGohK_mkqnAfLeWC4P4TQ,5,0,0,1,"Ate lunch here today with my parents and we were beyond impressed! We ordered a Cuban sandwich, the turkey & avocado sandwich and the 51st Philly cheesesteak. We also got a side of tortilla chips and sides of guacamole and pico de gallo. The sandwiches were huge and absolutely delicious. The guac and pico were both very fresh and very tasty. The prices were great. The employees were very friendly. I will definitely be back to try other sandwiches and the tacos as well.",2018-03-16 03:28:43
YkkAkhUACaNzg64ZD9XdHw,VGodEiDLEMI4WGPahGtlaQ,N9-NRK8PPvi73tduxoPKbA,1,2,0,0,"We liked this theatre the last time we visited but noticed the cleanliness wasn't up to snuff, this was in November 2016. I took the family back for an early matinee and I found the bathrooms  disgusting! I took photos due to another 2 people entering and turning around and leaving the bathroom due to the filth. I talked to R****ll and showed him the photos. His response to me was ""They are like that a lot because people trash them."" The management needs to go through some serious training classes. This AMC is losing their good clientele due to not keeping cleanliness standards higher. I don't want to know about the food items. We wont be back.",2016-12-19 13:15:53
xmL_sY5yMYi9Uq8ZgjJb4w,1apGBB2xx4LAYxzYnXxsCQ,1QVB0_-piu0GXes87BXeGw,5,0,0,0,They have a ton of flavors of ice cream. Place reminds me of ice cream parlors when I grew up. They serve food too.,2017-04-07 23:06:04
0Bz1PTHhcQNmKiFHJB042w,E-BP2VUF_Nl_wM86JrNvZA,FHNIvNgh3fS7VZQq2Y3dsA,4,0,0,0,"It's a relatively small space, there are maybe only 7 tables inside. They have vegetarian options! I tried the spicy Sichuan chili fat noodles and it was not that spicy for me (they said it was the spiciest item on their menu but it's not too spicy). It was good, but slightly bland. My friend got the other dish I don't remember the name of (refer to photo), but it was really good. My food would get 3 stars (quite average) but friend's bowl was better, and the service was prompt and wonderful.",2017-09-20 17:29:18
QzbyuvdEKkXp3Ya6wjnghw,VTHNbsEN_tmd7_--2Wv6LQ,6x6rR-SErwOo3xF2AzXVHA,5,1,0,1,"I haven't been to a great many art museums, but this has got to be the best value around. How much better can you get than free?! And it is so peaceful and amazing inside! Even a casual art-viewer can appreciate the variety of interesting, beautiful pieces. And then there's the garden and 100 acres outside... I love this place.",2011-08-24 23:57:31
msDObQvEWnCKkH9YkASn_Q,zDj-OYDs0dHjg2aXcVxD9A,pSmOH4a3HNNpYM82J5ycLA,5,0,0,0,"We went with the simple choice and were not disappointed. Eggs, bacon and buttermilk pancakes. I can't put my finger on exactly what it was that made them so good, but the pancakes were divine! Worth it in our opinion! Even saw a girl from the voice while dining here!",2018-06-19 16:03:45
viec_tiv0LKvLQHL9TSKqw,NEplCnKJFl6_-8VggPY3Eg,mcr1lAEdvGLMJhuPwI3I2A,3,5,0,2,"Came here and was delighted to see nothing but Taiwanese people (Authenticity).

Server asked if I wanted the Taiwanese menu, I asked for the English Menu and went with:

Braised Beef Noodle Soup: 3.5/5 - Recommended by server.  Chewy noodles, beef was lean and tender, soup had nice touch of star anise, but nothing special though.

Scallion Pancakes: 4.5/5 - Delicious.  It was nice and crispy on the outside and had a soft, chewy texture on the inside.  Paired well with the dipping sauce.

Crispy Pork Roll: 1.5/5 - Disappointing.  The pork was off. It was a meat mixture that was flavorless.

Popcorn Chicken: 4/5 - Can never go wrong ordering this anywhere.  The basil was awesome. Great portion.

Schezuan Eggplant: 3/5 - Tasted awesome, but was way too oily!  Was not spicy as I thought it would be.

Overall, it was just average.  There is not a lot of places to eat that is close by to the casino (that I know of).  I just wanted to try something new and opted for restaurants outside the casino for a change...",2015-12-20 20:14:32
oSlNGhc_sIaqElUrD7QiHQ,IM7_737cWSkVvYHExZbUzA,Z5po0aTuzKKblek5y6Sp8Q,4,1,0,0,"I almost always get Combo 5, with the juicy delicious 500 burger, truffle fries, and refreshing birch beer.
Love the truffle fries.  
I used to get food here at least once every two weeks, but the prices have gone up, especially for the fries. It's amazing how a $2 increase can change my eating pattern.
It's still one of the better burger places in Center City with a relatively reasonable price. If you haven't tried 500 Degrees yet, you should... before the price goes up again.",2011-08-24 20:59:31
9Z8aaSS0L5_5egcOANmpDg,CBh3LYwcZcHZ3HIN4x-nqg,jTI5Xjk27An8ceJ6VwpXiQ,4,0,0,0,"Great location, very clean. Air and heat worked great. Friendly front desk staff. The cookies were great.",2015-01-04 03:17:24
aOCI7NVqcwf9mb0sGZxHJw,DYpU_Tsoq34KU3ArYN2Mvg,vCHNWdW-ys-nWUx3Cpvk8Q,5,0,0,0,"They are really great with making cakes last minute, as I can attest to! I've had a sampling of most of their cakes, and they're all delicious. A little too sweet for my personal preference, but that's not a bad flaw to have!",2014-11-30 15:38:57
XR4GUE5jKBk9LKb0GkNxUw,CRjU1H1pp2si4Qzta4AlTQ,gebiRewfieSdtt17PTW6Zg,3,0,0,0,"If I based my review only on my meal, I'd have to give it one star.  But everyone else in my party of 10 enjoyed their meal, and we had a great time.  I ordered the vegetarian meal, and it was the WORST veggie meal I've ever had :(  My meal came with soup and rice, just like everyone else, but when the others got their choice of meat I got a plateful of sliced red peppers.  That's all.  Sliced red peppers.  Uh,   how about some mushrooms or zuchini or squash or about a million other veggie options.  Fortunately, I'd had enough sake bombs not to get too upset about it!",2007-12-10 19:09:59
ILEBC0c34jVGU9tmIMT6cg,sz42d2Ts1hBrwQlreZUe3A,QkyEr9j7il9lJqseTbPe5w,5,2,0,0,"I finally tried this place tonight. It was very quiet. Which i love when i want to carry a conversation. Josh was our server, what a great guy, on the ball, very informative, no is not in hos vocabulary.  Got mussels marinara as an app.  I have never seen so many mussels on 1 plate. I swear it must have been 3 lbs. And they were all as plump. All of our food huge portions and delish. Dessert was over the top. Its my new fav. Italian restaurant. Cant wait to go back",2017-05-26 02:29:49
K_c6hAR6EPFwB8aDphUZ3w,d739XS23C9X-91c_2_2S2Q,4SneIG3-02kRCgQx-hu51Q,1,0,0,0,"Stopped in for dinner alone while taking a break from work.  Ordered wings for an appitizer and fish tacos for an entree.  The wings were over cooked and very difficult to eat.  The fish tacos were good.  The prices are thoroughly unreasonable, especially for the atmosphere and quality of food.  Frankly, don't really know how they're so busy.   Would not return.",2017-02-19 20:58:36
7xkMYzt8O7m83r3-WNdt3g,DMTC9RHwVyOhd-lpMzPNmA,CPFKi2lZJazP6IdtCdDDyg,5,0,0,0,"One of the Best Coffee shops in town! They have a variety of non-dairy milk options and the cashier seemed very knowledgeable about the different types of coffee they offered and suggested a few of their house made syrups to add to my latte. I went with the almond maple syrup and oat milk, it tasted Amazing! I topped off my order with a vegan muffin that tasted just as good as the coffee. Thank you for offering vegan options! I will be back!",2017-10-11 17:48:46
pFrc3z4Q1i5GvPuQwH307g,F6MTfi0wPHKreKi8yimZWg,GUMVStVaJfWmCIpQA4TtHg,5,0,0,0,"We were visiting from LA and found Crazy Sushi on Yelp. Probably the best presentation of Sushi I have seen. We ordered sashimi, a peacock roll and unagi...delicious!",2016-12-05 01:53:03
nyyGLfYEETQaaAc5DJR_yQ,QuZKJnltihmZ8jhwfxPeJA,9uHEhLKTVXATCt7JSvUsCg,4,1,0,1,"Can't beat the price for the dixie cup filled with happiness.

The classics: Cherry, Chocolate and Pineapple flavors (all winners)

If I'm in the mood for their gelati; I get the Chocolate water ice with Rasberry ice cream.  They have off menu items such as rasberry choco chip ice cream; vanilla birthday cake; and vanilla peanut butter.  All winners.

Summer is right around the corner and I'll be sitting on my stoop enjoying one of these bad boys.",2014-05-07 20:45:08
Dw_D745EBdI0OBV2-p2Z3Q,JRK7CJjeXUyvBLLUH0qFdg,DsKzHnkLKnxZTVsFpts4oA,4,1,0,0,"Was in town for the weekend and after a red eye flight I took a stroll to Independence Hall and the Liberty Bell. I stumbled upon this place and decided to check it out. It was a Friday lunch visit and they were moderately busy but I had no problems getting service, and water. It is a nice atmosphere. The views from this place was great as you can see the ""city"" action from within. I was a walk-in. I did not have reservations.",2016-05-31 04:29:00
